1.128918505	6.589594038
0.794634621	3.008827145
0.972765731	7.067264101
-2.673107413	1.010829219
3.179887922	3.920063845
3.077245316	3.790478966
0.954393303	7.102358019
-2.953975857	1.028958977
0.790034977	3.008130473
1.203538592	7.172255185
4.887669009	6.751857137
1.20410456	6.669797871
0.909616638	3.040782086
-2.948694329	1.026207323
0.699831232	6.324989392
3.07620049	3.942132275
0.797889921	6.643090992
0.813581134	2.74487409
0.855955871	7.037025275
-2.773214716	0.775301479
2.798312714	4.303829396
5.332255733	6.992251211
4.989304822	6.98557809
0.864463798	2.829819404
1.020565133	6.885148013
5.246598908	7.210272067
0.523774593	3.028284764
-3.018323688	1.392528955
-2.930512718	1.022719437
-2.705550651	0.870079696
4.959421374	6.995744484
0.518995589	7.462145033
5.075036073	6.99205245
1.152620853	2.926134612
2.961137598	3.968582187
5.286013257	6.644857055
4.952318816	7.035873154
0.724111857	2.911138135
1.081526345	2.717493528
4.851637079	6.962713103
0.549514306	2.986658353
3.432879256	3.985474788
3.100463235	4.061150482
4.998619161	7.003293722
0.980459095	7.563571942
1.44671669	7.016907821
1.187168427	7.508951179
1.25949401	7.313321961
5.346482925	7.134422138
3.15291595	4.130548363
0.948397824	7.150823864
1.189343669	6.832830398
1.238539108	7.032090505
2.916922532	4.442345908
0.826358129	3.027374432
0.793377887	2.986948895
-3.082972401	1.364546034
0.403863248	7.608047815
2.977906923	4.000769576
-2.968357361	0.971537715
-3.084731043	0.759382838
3.331473182	4.139862949
1.288486495	7.115033431
1.064580492	6.298981239
0.642807381	2.956701736
-3.04264909	0.915433063
3.226596158	3.935283071
4.849291638	6.998919331
2.90692408	4.003915235
5.138263288	6.854690437
0.955221337	6.814707017
0.790202284	3.011212741
3.401270354	3.898350205
4.891039396	6.965727487
0.964420591	2.802896306
1.757194966	7.063707926
4.703409831	6.840164981
3.020684555	3.831512678
4.761491862	7.031501867
-3.059347634	0.916564997
0.826295018	2.986295479
1.196333714	7.388886293
0.468424183	3.030716524
3.016220832	3.882514243
0.779548728	3.021810538
4.902101314	7.016854163
-2.984416863	1.185031489
4.896572652	6.949930617
5.220036381	7.00308368
0.746451811	2.957691095
4.961508043	7.296103168
-2.903416337	0.929983656
-2.839392905	1.161828784
1.032869137	6.891008887
0.7739716	6.85316051
-2.99508654	1.008858089
0.787757052	3.32246399
-2.886680004	0.290699904
0.56361334	2.928542015
1.022517352	6.978617844
5.188250654	7.002105654
0.243746599	6.475145851
3.259974617	4.021441569
0.860502568	2.968926134
2.98091395	3.998445741
2.938947365	4.185434879
1.002837035	2.61174958
1.163075388	2.519938681
1.042743279	6.885471612
2.959396222	4.000344118
0.865754759	3.002445125
-2.731847251	1.034190154
-3.083176378	1.087388605
5.01922405	6.780258196
0.893533292	2.686513219
0.854190216	7.082144489
4.708617829	7.066230161
-3.365639523	0.385098957
0.850074638	3.089523772
0.803143816	3.003541225
5.427386533	6.957730272
3.011709636	3.990798233
0.766218971	3.007847089
4.995969814	6.539613397
0.710675078	3.009481619
0.854669955	3.147198646
0.073947516	2.775731453
0.888930082	6.887996861
0.43003876	6.936592543
0.431133908	2.997531454
1.042471276	7.444983025
1.358726049	6.577834136
0.864288436	7.004945238
0.857688433	6.616868289
-3.054850246	1.063661489
5.002710924	6.895652081
5.057449378	6.976769135
2.489347704	4.179531608
1.177190114	7.039631808
0.861513112	3.055479945
3.605927718	3.808486341
3.011770869	3.594890818
0.988404394	7.124260754
0.907519818	7.188638756
2.764512182	4.182536251
5.02291819	7.028369991
0.28183223	3.122627745
1.051175603	3.005310639
1.377418591	7.543499845
0.73569123	3.124106304
3.086895078	4.087392381
2.982608908	3.979264594
3.136844065	4.176792376
-3.115250005	0.871559972
0.065033166	7.285334561
3.0853946	4.813875686
5.22663587	6.928430868
0.957219797	6.868403889
-2.87098076	0.743260987
5.002688239	7.029833542
2.8945961	4.243436414
2.912521995	4.258625084
4.9649916	7.100780273
2.717706305	3.773963323
-3.138744208	1.413205686
5.27982099	7.353548727
2.762393721	4.321964634
-3.074384733	0.88965323
-3.039046264	0.993147035
-2.967225615	1.104362949
0.694882297	6.896679324
5.003333681	7.152247697
-2.790524272	1.368540102
3.068473074	3.957340483
4.956010358	7.111059379
-3.516108335	1.356204559
1.118990927	3.381223678
-3.193530563	0.844594063
-3.036058642	1.007384278
0.950000711	2.702409753
0.751142472	2.984231734
0.591651803	2.953500485
-3.11445313	1.237954961
1.352819082	6.957865368
3.10067829	3.918695425
1.112261258	6.456597729
2.229478298	3.76465428
0.900703831	2.811485534
2.958386588	3.440204081
1.030576642	3.308400587
0.951159313	2.992843631
2.986376602	4.023303344
3.007808056	3.889448069
-3.177371115	0.975142163
0.841387395	2.919832925
2.896877603	3.892223535
-2.721992522	1.361723546
0.87866529	3.172706509
0.928752289	6.922158005
4.936045747	6.938030309
-3.224680018	0.687564319
0.937301398	6.967677638
2.96579703	3.965117308
0.809439698	2.999000268
-2.299470076	0.392203485
0.893432816	7.108318733
-3.077883947	1.028332066
4.963087421	7.298227929
1.294564977	6.480593788
-3.222836158	1.359836571
2.997703481	4.006221904
1.019025426	6.919337682
4.993476367	7.003975745
-2.954350708	1.361118992
3.02933167	3.962060208
0.921725288	2.838372711
2.688019927	4.139589711
0.938273056	2.919391907
2.810416084	4.269234326
4.737187158	7.249306432
0.980746785	2.958446309
5.166569911	6.822685076
4.749630256	6.774659121
3.029829537	3.843475208
0.657847445	6.850795156
0.722797551	6.761374519
-2.737139117	0.924376905
0.892136206	7.356335864
2.836890064	3.679593517
0.837837253	2.96011922
2.966180314	4.29409154
0.519432725	2.992144583
1.269001887	6.711173253
5.126686271	6.916697765
-3.39400275	0.436334325
-2.84365507	0.808724447
3.059190277	3.969127989
2.847166132	3.888525584
2.591202196	3.730553013
2.990139198	3.990719156
3.338091578	3.784230372
-2.894592596	1.052546291
2.440839753	4.077300808
2.091370049	6.708758212
-2.630641725	0.944389672
-2.637405103	1.018135728
5.133400948	6.76213438
4.87931096	7.070247657
0.79930224	3.001262213
2.609145346	3.908204797
-3.001704084	1.137212703
4.933265834	7.017726325
2.698461584	4.148759697
3.161249011	4.097296865
0.815189629	6.751064416
4.944891111	6.965836622
-2.943282536	1.503202209
3.245399542	2.96963479
0.85235939	2.970686886
0.937534312	3.163827494
-3.367380168	1.14149619
0.697728029	2.902886036
5.139345136	6.99656385
1.153311667	7.453725363
1.015538858	6.804871965
1.933132458	6.501109913
1.351949767	7.334361293
2.997933017	3.998630817
0.553189487	2.981706085
1.118884958	6.850780377
-2.857197239	1.008358125
-3.518233607	1.377000508
1.170466469	7.06413116
0.775456739	2.934308278
-3.042302649	0.985959133
1.185157711	6.85979808
2.938165276	4.116410154
-2.907160515	0.877378656
2.929526331	4.143082632
-2.629075092	1.005268575
-3.08047482	1.040245856
-3.234295441	0.451062331
-2.967937189	0.462751778
0.808082715	3.059945557
3.145081788	4.0721312
1.048440766	6.981193878
0.698258966	3.035434643
3.142738636	3.56043124
0.854145083	2.916504116
4.500927283	7.096964714
-2.992523768	1.097012817
3.390699001	3.602404137
3.08439955	3.863548884
4.996595962	7.030308103
-3.105628244	1.052193269
0.773958507	3.00980341
3.267148269	3.707663424
4.838036689	6.671932305
0.954848902	6.978623805
4.950287655	6.957513396
-2.546993178	0.92068273
4.943158979	7.148319939
4.864742321	6.860504022
3.011017431	4.076034236
5.203121426	7.18284507
5.001338792	7.021581471
5.258443817	6.999444841
3.062001231	4.046336872
4.930975345	7.455394859
0.82609018	2.99973185
0.648724007	3.048402026
1.247372416	6.590578686
-2.802705276	0.719797914
3.451059442	3.83756744
5.159868118	6.790770961
0.464170788	2.796644862
3.088122543	3.63692111
5.033130419	7.044846108
-3.299732211	1.015244828
4.966505417	7.488034099
0.944988375	2.984925191
5.005053436	7.486156301
0.502172226	3.028803359
2.941998501	3.960482498
1.009037017	6.984044226
-2.9434119	0.942972233
