-0.949095563	0.895714833
1.98284799	4.019060375
-1.072464456	0.95896993
2.202450741	4.01934207
2.03714221	4.604139255
5.005765345	6.906934642
4.858793431	7.438247747
-0.972231596	0.966387239
1.983412195	4.000979115
-1.000732694	0.616098928
-1.00229975	0.992187567
2.039178466	3.995346758
-0.940796706	0.956860815
4.986605588	6.99207555
-1.155594069	1.160872251
-1.005349386	1.016622893
4.999805223	6.964286799
4.845871965	6.929273188
-0.542774287	0.641025481
-1.084624673	1.054320984
2.100632274	3.969888421
5.034048235	6.986092767
-0.839364214	1.16947431
2.008906237	3.901440231
5.03416331	7.019167123
1.964916102	4.128364942
1.732505395	3.745775697
-0.818723945	0.840984356
2.210428655	3.57204049
-0.827636317	1.084327195
4.683489413	7.17503816
5.007159315	7.092085748
1.977872509	3.945320237
2.014228071	3.960177892
2.002855092	4.008114658
2.038798473	3.996708588
2.042268737	4.112068421
5.45672997	6.788782378
-0.783647851	1.221867521
4.912134977	6.997095686
-1.152901177	0.287750944
-0.931655063	0.935547726
1.991462297	4.331739789
2.01965155	3.969498218
-1.485960161	1.16777986
5.137022279	7.378224587
4.74805621	7.342877505
-0.2324087	1.604842442
5.126836062	7.512753526
-1.090193634	0.735392822
4.793927629	7.137466942
2.238924959	4.031497138
-1.079650307	0.991505625
5.22672472	6.609654133
1.836576329	3.95187044
4.885296339	6.886878124
5.060874131	6.776078126
5.182053729	6.759229757
1.992743938	4.003248361
-1.019539038	0.982415535
4.585302714	6.956297563
2.000350059	4.181209493
5.072642169	6.948086142
-0.724846604	1.213958784
2.31329942	3.793985565
-0.962946112	0.989188524
-1.368408497	0.73064713
4.238470137	6.660970372
4.950448243	7.062371082
1.536270341	3.947804352
1.965781776	4.00094895
-0.967517734	0.883134208
4.907105465	7.097186848
4.992670862	6.977322406
-1.237153807	1.1613055
2.166827113	4.304440498
4.954566183	6.759841001
-0.941814984	0.746802012
4.87714344	7.105576011
-0.87178283	0.920813811
2.264908634	4.175787778
5.048003582	6.639427085
-0.652562319	0.654813496
-0.797683892	1.288600591
5.027505634	6.966171077
4.955152319	7.01058924
2.036775595	3.928639377
4.898518129	7.109808599
5.522973375	7.599766953
5.122070931	7.070798258
-1.111755148	0.986121577
-0.58776191	0.616069529
-0.975875984	1.000386282
1.894868589	4.103123361
5.540338898	7.05619158
4.836577899	6.985170548
2.163904122	3.956391274
5.072431039	6.982124474
-1.080005003	1.147013219
5.000466908	7.22768034
5.574803133	6.419597199
2.085732801	3.849456966
4.726364868	6.825585122
4.495805387	7.054823734
5.153742609	7.135725648
-1.067318682	0.863809476
-1.255628842	1.034551001
2.172641031	4.155961475
5.150854882	6.548953667
-0.894364993	1.080543654
1.768316642	4.358192335
4.888189845	7.500135618
5.030900441	7.072748573
2.001058219	3.998340427
4.91726167	7.12141797
1.99856883	4.000472288
-1.001179292	1.021638019
1.915159923	3.76645196
-1.126586088	1.076842531
5.197152362	7.039616048
2.068001096	4.159007304
1.988699063	4.029476819
-0.979875848	1.405893087
2.048459405	3.842943277
-1.199060212	0.861434937
4.946694608	7.145404393
5.08352313	6.335547963
5.373905306	6.89950367
-0.527877513	1.13540393
2.007758473	4.041578577
-1.440225988	1.354596971
4.940845454	7.14263346
-0.744828648	0.79311062
-0.978940332	1.386185733
-0.730641598	0.845170261
-1.210493232	0.575413999
